gid,geometry,경도,위도,ratio,cctv개수,가로등개수,경찰서접근성
다사62a20a,"MULTIPOLYGON (((127.0713535110405 37.27814769728682, 127.0713279514132 37.28265457195982, 127.0769682317928 37.28267486332528, 127.0769934551422 37.27816798536146, 127.0713535110405 37.27814769728682)))",127.0741608,37.2804113,0.364963504,0,12,
다사55a22b,"MULTIPOLYGON (((126.992243520709 37.3003695372114, 126.9922132196355 37.30487634393113, 126.9978550959584 37.30490041706366, 126.9978850604 37.30039360644069, 126.992243520709 37.3003695372114)))",126.9950492,37.302635,0.364951255,0,55,0.995
다사63a22a,"MULTIPOLYGON (((127.082533823331 37.29621550885935, 127.0825089140928 37.30072237625298, 127.0881505514979 37.30074214295768, 127.0881751241561 37.29623527235888, 127.082533823331 37.29621550885935)))",127.0853421,37.29847885,0.36459431,0,5,
다사57a17a,"MULTIPOLYGON (((127.0151277940937 37.25088892963451, 127.0150989103618 37.25539578975339, 127.0207371140151 37.25541874610946, 127.0207656619319 37.25091188226656, 127.0151277940937 37.25088892963451)))",127.0179324,37.25315386,0.364152618,3,85,1.472
다사56a18a,"MULTIPOLYGON (((127.0037929604814 37.25985592071955, 127.003763391965 37.26436276634158, 127.0094022545334 37.26438626725614, 127.0094314870883 37.25987941782212, 127.0037929604814 37.25985592071955)))",127.0065975,37.26212112,0.36411059,1,120,1.337
다사57a16b,"MULTIPOLYGON (((127.0151566713978 37.24638206605763, 127.0151277940937 37.25088892963451, 127.0207656619319 37.25091188226656, 127.0207942034958 37.24640501496612, 127.0151566713978 37.24638206605763)))",127.0179611,37.248647,0.363707165,3,108,1.169
다사52a22a,"MULTIPOLYGON (((126.9584267404469 37.29571268912601, 126.9583944268082 37.30021947497492, 126.9640359249117 37.30024515758785, 126.964067902003 37.29573836757456, 126.9584267404469 37.29571268912601)))",126.9612312,37.29797894,0.363681346,0,35,2.154
다사53b16b,"MULTIPOLYGON (((126.9756941308301 37.24621390908845, 126.9756629033867 37.25072074538111, 126.9813007246617 37.25074557696352, 126.9813316163757 37.24623873664249, 126.9756941308301 37.24621390908845)))",126.9784973,37.24847976,0.363636364,2,63,0.918
다사53b21b,"MULTIPOLYGON (((126.9753815434155 37.29128211624343, 126.975350246391 37.29578891791738, 126.980991429073 37.29581378980954, 126.9810223896201 37.29130698410248, 126.9753815434155 37.29128211624343)))",126.9781864,37.29354797,0.36338376,0,40,1.888
다사53b22a,"MULTIPOLYGON (((126.975350246391 37.29578891791738, 126.9753189423995 37.30029571612862, 126.9809604616339 37.30032059205436, 126.980991429073 37.29581378980954, 126.975350246391 37.29578891791738)))",126.9781553,37.29805478,0.363045651,1,129,1.954
다사59b16a,"MULTIPOLYGON (((127.0433715871909 37.24198724155773, 127.0433443946556 37.24649412677271, 127.0489819577641 37.24651573376292, 127.0490088146264 37.24200884504251, 127.0433715871909 37.24198724155773)))",127.0461767,37.24425151,0.363002627,0,98,1.317
다사59b23a,"MULTIPOLYGON (((127.0429903403889 37.30508332004382, 127.0429630629874 37.30959015686527, 127.0486053333684 37.30961181297483, 127.0486322740495 37.30510497264218, 127.0429903403889 37.30508332004382)))",127.0457978,37.30734759,0.362978837,0,269,2.486
다사51a20a,"MULTIPOLYGON (((126.9472763125004 37.27763338147228, 126.9472433551278 37.28214017272137, 126.9528834930428 37.28216637611725, 126.9529161141709 37.27765958061858, 126.9472763125004 37.27763338147228)))",126.9500798,37.2798999,0.362804878,0,11,12.482
다사56a20a,"MULTIPOLYGON (((127.0036746469188 37.27788328245106, 127.003645052066 37.28239011423485, 127.0092852592285 37.2824136304019, 127.0093145178206 37.27790679480432, 127.0036746469188 37.27788328245106)))",127.0064799,37.28014848,0.362634088,2,36,1.078
다사51a18a,"MULTIPOLYGON (((126.9474080686615 37.25960618183205, 126.9473751406172 37.26411298693841, 126.9530139340029 37.26413917333898, 126.9530465261017 37.25963236398506, 126.9474080686615 37.25960618183205)))",126.9502109,37.2618727,0.362632085,0,50,2.37
다사57a18a,"MULTIPOLYGON (((127.0150700202007 37.25990264641415, 127.0150411236088 37.2644094996166, 127.0206799991165 37.26443246342199, 127.0207085597438 37.25992560649465, 127.0150700202007 37.25990264641415)))",127.0178749,37.26216758,0.362218713,3,48,1.054
다사53a23a,"MULTIPOLYGON (((126.969645782548 37.30477736197684, 126.9696141279169 37.30928414918408, 126.9752563135088 37.30930930216238, 126.9752876314393 37.30480251087701, 126.969645782548 37.30477736197684)))",126.972451,37.30704335,0.362204724,0,74,1.07
다사62a21b,"MULTIPOLYGON (((127.0712768150881 37.29166831094096, 127.0712512383876 37.2961751752488, 127.0768925280499 37.29619547648905, 127.0769177682479 37.29168860888922, 127.0712768150881 37.29166831094096)))",127.0740846,37.29393192,0.362041467,0,35,9.597
다사57b18b,"MULTIPOLYGON (((127.0206799991165 37.26443246342199, 127.0206514321317 37.26893931689133, 127.0262906500376 37.26896201582247, 127.0263188809816 37.26445515867137, 127.0206799991165 37.26443246342199)))",127.0234852,37.26669726,0.361568248,1,61,1.218
다사62a18b,"MULTIPOLYGON (((127.0714301557972 37.26462705253996, 127.0714046132312 37.26913393757674, 127.0770438850016 37.2691542190709, 127.0770690915142 37.26464733074445, 127.0714301557972 37.26462705253996)))",127.0742369,37.26689066,0.361290323,0,12,
다사57a17b,"MULTIPOLYGON (((127.0150989103618 37.25539578975339, 127.0150700202007 37.25990264641415, 127.0207085597438 37.25992560649465, 127.0207371140151 37.25541874610946, 127.0150989103618 37.25539578975339)))",127.0179037,37.25766072,0.361223898,1,48,1.231
다사58b20b,"MULTIPOLYGON (((127.0318461522608 37.28250500777658, 127.0318182325131 37.28701185473579, 127.0374588078356 37.28703403084769, 127.0374863912403 37.28252718029217, 127.0318461522608 37.28250500777658)))",127.0346524,37.28476954,0.360835243,1,54,1.398
다사61a19a,"MULTIPOLYGON (((127.0601260868223 37.2690925687665, 127.0600998663181 37.27359944363801, 127.0657394627678 37.27362026572371, 127.0657653471464 37.269113387475, 127.0601260868223 37.2690925687665)))",127.0629327,37.27135644,0.360512129,0,81,1.181
다사61b15b,"MULTIPOLYGON (((127.0659463765768 37.23756514300694, 127.0659205324938 37.24207204543636, 127.0715577833875 37.24209257554458, 127.0715832918669 37.23758566978427, 127.0659463765768 37.23756514300694)))",127.068752,37.23982888,0.360485269,0,1,
다사55a19b,"MULTIPOLYGON (((126.992425185583 37.27332862420781, 126.9923949249494 37.277835451694, 126.9980347826035 37.27785950141396, 126.9980647070543 37.27335267002729, 126.992425185583 37.27332862420781)))",126.9952299,37.27559408,0.3603041,0,56,1.328
다사53b20a,"MULTIPOLYGON (((126.9754753927028 37.27776169044684, 126.9754441165698 37.282268502508, 126.9810842900441 37.28229336230227, 126.9811152299243 37.27778654620942, 126.9754753927028 37.27776169044684)))",126.9782798,37.28002755,0.36,2,34,1.298
다사52a18b,"MULTIPOLYGON (((126.9586527346433 37.26416509119561, 126.9586204713114 37.26867190129045, 126.9642596151553 37.26869755476304, 126.9642915424637 37.26419074050726, 126.9586527346433 37.26416509119561)))",126.9614561,37.26643134,0.359445407,0,85,1.569
다사53a19a,"MULTIPOLYGON (((126.9698987661061 37.26872293964604, 126.9698671677909 37.27322975455694, 126.9755066618754 37.27325487492357, 126.975537924089 37.26874805593837, 126.9698987661061 37.26872293964604)))",126.9727026,37.27098893,0.359053182,0,77,1.345
다사55b19b,"MULTIPOLYGON (((126.9980647070543 37.27335267002729, 126.9980347826035 37.27785950141396, 127.0036746469188 37.27788328245106, 127.0037042351852 37.27337644720748, 126.9980647070543 37.27335267002729)))",127.0008696,37.275618,0.358986673,0,30,0.408
다사57a16a,"MULTIPOLYGON (((127.0151855422758 37.24187519902294, 127.0151566713978 37.24638206605763, 127.0207942034958 37.24640501496612, 127.0208227387081 37.2418981442083, 127.0151855422758 37.24187519902294)))",127.0179898,37.24414013,0.358893053,0,78,1.667
다사58a20a,"MULTIPOLYGON (((127.0262341692958 37.27797571975135, 127.0262059194951 37.28248256652883, 127.0318461522608 37.28250500777658, 127.0318740657949 37.27799815735963, 127.0262341692958 37.27797571975135)))",127.0290401,37.28024039,0.358532934,1,67,0.217
다사55a20a,"MULTIPOLYGON (((126.9923949249494 37.277835451694, 126.9923646575798 37.28234227571947, 126.9980048514915 37.2823663293404, 126.9980347826035 37.27785950141396, 126.9923949249494 37.277835451694)))",126.9951998,37.28010091,0.358482926,0,49,0.945
다사51b22a,"MULTIPOLYGON (((126.9527855860825 37.2956867418274, 126.952752935898 37.30019352346835, 126.9583944268082 37.30021947497492, 126.9584267404469 37.29571268912601, 126.9527855860825 37.2956867418274)))",126.9555899,37.29795313,0.357920194,0,74,1.857
다사56b22b,"MULTIPOLYGON (((127.009168159714 37.30044093819586, 127.0091388685413 37.30494775649449, 127.0147807646512 37.30497102279085, 127.0148097191873 37.30046420071978, 127.009168159714 37.30044093819586)))",127.0119744,37.302706,0.357752341,1,62,1.321
다사55b22b,"MULTIPOLYGON (((126.9978850604 37.30039360644069, 126.9978550959584 37.30490041706366, 127.003496978952 37.30492422125178, 127.0035266067599 37.30041740676917, 126.9978850604 37.30039360644069)))",127.0006909,37.30265894,0.356403431,0,36,1.257
다사56b19b,"MULTIPOLYGON (((127.0093437699011 37.27339995574739, 127.0093145178206 37.27790679480432, 127.0149543952338 37.27793003847275, 127.0149833111269 37.27342319564606, 127.0093437699011 37.27339995574739)))",127.012149,37.27566502,0.356097561,0,16,1.254
다사58a21a,"MULTIPOLYGON (((127.0261776634057 37.28698940984814, 127.0261494010264 37.29149624970912, 127.0317903065502 37.29151869823709, 127.0318182325131 37.28701185473579, 127.0261776634057 37.28698940984814)))",127.0289839,37.28925408,0.355590801,1,40,0.982
다사56a21b,"MULTIPOLYGON (((127.003585842595 37.29140376742249, 127.0035562279738 37.29591058882604, 127.0091974443676 37.29593411643713, 127.0092267225036 37.29142729121847, 127.003585842595 37.29140376742249)))",127.0063916,37.29366896,0.355042594,1,38,0.529
다사62b21b,"MULTIPOLYGON (((127.0769177682479 37.29168860888922, 127.0768925280499 37.29619547648905, 127.082533823331 37.29621550885935, 127.0825587270253 37.29170863801114, 127.0769177682479 37.29168860888922)))",127.0797257,37.29395208,0.354961832,0,56,2.162
다사55b20a,"MULTIPOLYGON (((126.9980347826035 37.27785950141396, 126.9980048514915 37.2823663293404, 127.003645052066 37.28239011423485, 127.0036746469188 37.27788328245106, 126.9980347826035 37.27785950141396)))",127.0008398,37.28012483,0.354532044,2,19,1.154
다사51b17a,"MULTIPOLYGON (((126.953111688542 37.25061873488709, 126.9530791109476 37.25512555116772, 126.9587172397686 37.25515146061682, 126.9587494815655 37.25064464013316, 126.953111688542 37.25061873488709)))",126.9559144,37.25288512,0.354409318,0,,2.278
다사57b15b,"MULTIPOLYGON (((127.0208512675704 37.23739126999322, 127.0208227387081 37.2418981442083, 127.0264599414905 37.24192082105537, 127.0264881347604 37.23741394316114, 127.0208512675704 37.23739126999322)))",127.0236555,37.23965607,0.354146019,0,71,1.329
다사53a19b,"MULTIPOLYGON (((126.9698671677909 37.27322975455694, 126.969835562442 37.27773656600542, 126.9754753927028 37.27776169044684, 126.9755066618754 37.27325487492357, 126.9698671677909 37.27322975455694)))",126.9726712,37.27549574,0.354144405,2,74,0.722
다사59b15b,"MULTIPOLYGON (((127.0433987736748 37.23748035288719, 127.0433715871909 37.24198724155773, 127.0490088146264 37.24200884504251, 127.0490356655122 37.23750195286696, 127.0433987736748 37.23748035288719)))",127.0462037,37.23974462,0.353942984,0,93,1.085
다사61b19b,"MULTIPOLYGON (((127.0657394627678 37.27362026572371, 127.0657135726272 37.27812714051743, 127.0713535110405 37.27814769728682, 127.0713790649794 37.27364081915908, 127.0657394627678 37.27362026572371)))",127.0685464,37.275884,0.353932584,0,48,
다사56b16b,"MULTIPOLYGON (((127.0095191457261 37.2463588487683, 127.0094899326831 37.25086570857804, 127.0151277940937 37.25088892963451, 127.0151566713978 37.24638206605763, 127.0095191457261 37.2463588487683)))",127.0123234,37.24862391,0.353932584,0,28,0.757
다사57b19a,"MULTIPOLYGON (((127.0206514321317 37.26893931689133, 127.020622858788 37.27344616690252, 127.0262624128095 37.27346886951584, 127.0262906500376 37.26896201582247, 127.0206514321317 37.26893931689133)))",127.0234568,37.27120411,0.353879178,2,46,1.12
다사50b19b,"MULTIPOLYGON (((126.9416698043706 37.27310012323147, 126.9416365181646 37.27760691365246, 126.9472763125004 37.27763338147228, 126.9473092625384 37.27312658675866, 126.9416698043706 37.27310012323147)))",126.944473,37.27536677,0.353420195,0,124,1.01
다사52a20b,"MULTIPOLYGON (((126.9585236382193 37.28219231079488, 126.9584913461508 37.28669910703584, 126.9641318348368 37.28672477715713, 126.9641637905825 37.28221797675327, 126.9585236382193 37.28219231079488)))",126.9613277,37.28445857,0.352941177,0,14,2.164
다사57a25a,"MULTIPOLYGON (((127.0146648820339 37.32299827647559, 127.0146358952538 37.32750508124614, 127.0202794821248 37.32752809724585, 127.0203081318919 37.32302128874426, 127.0146648820339 37.32299827647559)))",127.0174721,37.32526321,0.352941177,0,23,5.155
다사54a18b,"MULTIPOLYGON (((126.981208008257 37.26426607716173, 126.9811770890291 37.268772903639, 126.9868162608518 37.26879748274692, 126.9868468440496 37.26429065228294, 126.981208008257 37.26426607716173)))",126.9840121,37.2665318,0.352941177,0,17,1.825
다사49b20b,"MULTIPOLYGON (((126.9303229857005 37.28205995023544, 126.9302890120436 37.28656672500814, 126.9359294640391 37.28659373893289, 126.9359631013818 37.28208695977939, 126.9303229857005 37.28205995023544)))",126.9331261,37.28432687,0.352941177,0,,1.519
다사56b22a,"MULTIPOLYGON (((127.0091974443676 37.29593411643713, 127.009168159714 37.30044093819586, 127.0148097191873 37.30046420071978, 127.0148386672791 37.29595737518907, 127.0091974443676 37.29593411643713)))",127.0120035,37.29819918,0.352838122,0,49,0.603
다사60a22b,"MULTIPOLYGON (((127.0486592087345 37.30059812885228, 127.0486322740495 37.30510497264218, 127.0542742137062 37.30512635628769, 127.0543008117444 37.3006195090306, 127.0486592087345 37.30059812885228)))",127.0514666,37.30286226,0.352818372,0,83,2.344
다사50b21a,"MULTIPOLYGON (((126.9415699235225 37.28662048409914, 126.9415366150828 37.29112726412451, 126.9471774183716 37.2911537448253, 126.9472103904187 37.28664696050578, 126.9415699235225 37.28662048409914)))",126.9443736,37.28888714,0.352807284,1,42,1.886
다사55b23a,"MULTIPOLYGON (((126.9978550959584 37.30490041706366, 126.9978251248463 37.30940722422549, 127.0034673445484 37.3094310322737, 127.003496978952 37.30492422125178, 126.9978550959584 37.30490041706366)))",127.0006611,37.30716575,0.352079475,1,56,1.57
다사57a22a,"MULTIPOLYGON (((127.0148386672791 37.29595737518907, 127.0148097191873 37.30046420071978, 127.0204512851048 37.30048719433998, 127.0204798966334 37.29598036508088, 127.0148386672791 37.29595737518907)))",127.0176449,37.29822231,0.351873674,2,31,0.862
다사57b22b,"MULTIPOLYGON (((127.0204512851048 37.30048719433998, 127.0204226672069 37.30499402013986, 127.0260645761335 37.3050167485406, 127.0260928573917 37.30050991905549, 127.0204512851048 37.30048719433998)))",127.0232578,37.30275199,0.351681957,0,6,1.932
다사60b16b,"MULTIPOLYGON (((127.0546195268505 37.24653707236677, 127.0545929997591 37.25104396109419, 127.0602309104991 37.25106503472954, 127.0602571018401 37.24655814258337, 127.0546195268505 37.24653707236677)))",127.0574251,37.24880108,0.351373021,1,65,1.016
다사52b22b,"MULTIPOLYGON (((126.9640359249117 37.30024515758785, 126.9640039407019 37.30475194413733, 126.969645782548 37.30477736197684, 126.9696774301338 37.30027057130611, 126.9640359249117 37.30024515758785)))",126.9668408,37.30251128,0.351090909,6,96,0.896
다사52a18a,"MULTIPOLYGON (((126.9586849907951 37.25965827763768, 126.9586527346433 37.26416509119561, 126.9642915424637 37.26419074050726, 126.9643234626668 37.25968392278886, 126.9586849907951 37.25965827763768)))",126.9614882,37.26192453,0.351080247,0,97,2.136
다사57b24a,"MULTIPOLYGON (((127.0203654122971 37.31400766136139, 127.0203367752821 37.31851447678274, 127.0259796945774 37.31853721624172, 127.0260079947278 37.31403039713386, 127.0203654122971 37.31400766136139)))",127.0231725,37.31627246,0.350877193,0,,3.788
다사57a15b,"MULTIPOLYGON (((127.015214406729 37.23736832853056, 127.0151855422758 37.24187519902294, 127.0208227387081 37.2418981442083, 127.0208512675704 37.23739126999322, 127.015214406729 37.23736832853056)))",127.0180185,37.23963326,0.350877193,0,133,0.745
다사58a20b,"MULTIPOLYGON (((127.0262059194951 37.28248256652883, 127.0261776634057 37.28698940984814, 127.0318182325131 37.28701185473579, 127.0318461522608 37.28250500777658, 127.0262059194951 37.28248256652883)))",127.029012,37.28474723,0.350090654,1,40,0.612
다사53b19a,"MULTIPOLYGON (((126.975537924089 37.26874805593837, 126.9755066618754 37.27325487492357, 126.9811461629187 37.27327972665495, 126.9811770890291 37.268772903639, 126.975537924089 37.26874805593837)))",126.978342,37.27101391,0.350079171,0,33,1.599
다사59b20a,"MULTIPOLYGON (((127.0431538773549 37.27804222650952, 127.0431266363586 37.28254908407467, 127.0487668875409 37.2825707191232, 127.0487937922662 37.27806385804933, 127.0431538773549 37.27804222650952)))",127.0459603,37.28030649,0.349845201,0,32,1.633
다사61a18b,"MULTIPOLYGON (((127.0601523014911 37.26458569043973, 127.0601260868223 37.2690925687665, 127.0657653471464 37.269113387475, 127.0657912257645 37.26460650577145, 127.0601523014911 37.26458569043973)))",127.0629587,37.26684956,0.349735958,1,83,1.165
다사53b19b,"MULTIPOLYGON (((126.9755066618754 37.27325487492357, 126.9754753927028 37.27776169044684, 126.9811152299243 37.27778654620942, 126.9811461629187 37.27327972665495, 126.9755066618754 37.27325487492357)))",126.9783109,37.27552073,0.349416517,0,81,1.157
다사53a22b,"MULTIPOLYGON (((126.9696774301338 37.30027057130611, 126.969645782548 37.30477736197684, 126.9752876314393 37.30480251087701, 126.9753189423995 37.30029571612862, 126.9696774301338 37.30027057130611)))",126.9724824,37.30253656,0.349015843,2,142,0.633
다사58a15b,"MULTIPOLYGON (((127.0264881347604 37.23741394316114, 127.0264599414905 37.24192082105537, 127.0320971505482 37.24194322956325, 127.0321250082242 37.23743634803338, 127.0264881347604 37.23741394316114)))",127.0292926,37.23967861,0.348828275,2,89,1.654
다사55b23b,"MULTIPOLYGON (((126.9978251248463 37.30940722422549, 126.997795147062 37.31391402792602, 127.0034377035476 37.31393783983476, 127.0034673445484 37.3094310322737, 126.9978251248463 37.30940722422549)))",127.0006313,37.31167255,0.34852071,0,27,2.017
다사56a21a,"MULTIPOLYGON (((127.0036154506253 37.28689694255873, 127.003585842595 37.29140376742249, 127.0092267225036 37.29142729121847, 127.0092559941233 37.28692046254001, 127.0036154506253 37.28689694255873)))",127.006421,37.28916214,0.348264104,2,46,1.222
다사50a18b,"MULTIPOLYGON (((126.9360975759093 37.26405980850981, 126.9360639685004 37.26856660152522, 126.9417030831689 37.26859332934559, 126.9417363545611 37.26408653199498, 126.9360975759093 37.26405980850981)))",126.9389002,37.26632659,0.348148148,0,27,2.431
다사56b17a,"MULTIPOLYGON (((127.0094899326831 37.25086570857804, 127.0094607131377 37.25537256492938, 127.0150989103618 37.25539578975339, 127.0151277940937 37.25088892963451, 127.0094899326831 37.25086570857804)))",127.0122943,37.25313077,0.347879859,0,100,1.326
다사49b19a,"MULTIPOLYGON (((126.9304248613127 37.26853960512064, 126.9303909103332 37.27304639029154, 126.9360303536106 37.2730733910754, 126.9360639685004 37.26856660152522, 126.9304248613127 37.26853960512064)))",126.9332275,37.27080652,0.347368421,0,9,2.376
다사54a16b,"MULTIPOLYGON (((126.9813316163757 37.24623873664249, 126.9813007246617 37.25074557696352, 126.9869385528128 37.25077014012743, 126.9869691087956 37.24626329582158, 126.9813316163757 37.24623873664249)))",126.984135,37.24850446,0.346755725,0,39,0.889
다사57a19b,"MULTIPOLYGON (((127.0149833111269 37.27342319564606, 127.0149543952338 37.27793003847275, 127.0205942790839 37.27795301345542, 127.020622858788 37.27344616690252, 127.0149833111269 37.27342319564606)))",127.0177887,37.27568813,0.346678399,1,113,1.071
다사54b18a,"MULTIPOLYGON (((126.9868774204413 37.25978381835828, 126.9868468440496 37.26429065228294, 126.9924856866483 37.26431495885399, 126.9925159270832 37.25980812098663, 126.9868774204413 37.25978381835828)))",126.9896815,37.26204941,0.346606335,1,64,2.179
다사54b23b,"MULTIPOLYGON (((126.9865407055334 37.30935880116598, 126.9865100541869 37.31386559701459, 126.9921525972501 37.31388994698563, 126.9921829118163 37.30938314718925, 126.9865407055334 37.30935880116598)))",126.9893466,37.3116244,0.346596859,0,70,0.352
다사54b23a,"MULTIPOLYGON (((126.986571350058 37.30485200185517, 126.9865407055334 37.30935880116598, 126.9921829118163 37.30938314718925, 126.9922132196355 37.30487634393113, 126.986571350058 37.30485200185517)))",126.989377,37.3071176,0.346418877,2,57,0.467
다사56a18b,"MULTIPOLYGON (((127.003763391965 37.26436276634158, 127.0037338168668 37.26886960850427, 127.0093730154715 37.26889311323128, 127.0094022545334 37.26438626725614, 127.003763391965 37.26436276634158)))",127.0065681,37.26662796,0.346122282,1,33,1.067
다사51b18a,"MULTIPOLYGON (((126.9530465261017 37.25963236398506, 126.9530139340029 37.26413917333898, 126.9586527346433 37.26416509119561, 126.9586849907951 37.25965827763768, 126.9530465261017 37.25963236398506)))",126.9558495,37.26189875,0.345405405,0,90,5.645
다사50a18a,"MULTIPOLYGON (((126.9361311758391 37.25955301202929, 126.9360975759093 37.26405980850981, 126.9417363545611 37.26408653199498, 126.941769618549 37.25957973117976, 126.9361311758391 37.25955301202929)))",126.9389337,37.26181979,0.344444444,0,8,2.882
다사57b19b,"MULTIPOLYGON (((127.020622858788 37.27344616690252, 127.0205942790839 37.27795301345542, 127.0262341692958 37.27797571975135, 127.0262624128095 37.27346886951584, 127.020622858788 37.27344616690252)))",127.0234284,37.27571096,0.343712091,2,39,1.365
다사55b21b,"MULTIPOLYGON (((126.9979449692776 37.29137997481192, 126.9979150181725 37.29588679235673, 127.0035562279738 37.29591058882604, 127.003585842595 37.29140376742249, 126.9979449692776 37.29137997481192)))",127.0007505,37.2936453,0.343709468,4,32,1.045
다사56a23b,"MULTIPOLYGON (((127.0034673445484 37.3094310322737, 127.0034377035476 37.31393783983476, 127.009080266632 37.31396138271089, 127.0091095708478 37.30945457133289, 127.0034673445484 37.3094310322737)))",127.0062737,37.31169623,0.343642612,0,18,2.464
다사53b18b,"MULTIPOLYGON (((126.9755691793453 37.26424123349137, 126.975537924089 37.26874805593837, 126.9811770890291 37.268772903639, 126.981208008257 37.26426607716173, 126.9755691793453 37.26424123349137)))",126.9783731,37.26650709,0.343300748,1,41,1.433
다사53b16a,"MULTIPOLYGON (((126.9757253513244 37.24170706933476, 126.9756941308301 37.24621390908845, 126.9813316163757 37.24623873664249, 126.9813625012151 37.24173189286091, 126.9757253513244 37.24170706933476)))",126.9785284,37.24397292,0.343249428,0,140,2.193
